维克托-奥拉迪波 毕业大学 Indiana
维克托-奥拉迪波 球员主页 http://nba.sports.163.com//player/1000000063/
伊凯-阿尼博古 号码 13
伊凯-阿尼博古 位置 中锋
伊凯-阿尼博古 身高 2.08m
伊凯-阿尼博古 体重 113kg
伊凯-阿尼博古 年龄 20
伊凯-阿尼博古 生涯 0年
伊凯-阿尼博古 毕业大学 California-Los
伊凯-阿尼博古 球员主页 Angeles
达伦-科里森 号码 2
达伦-科里森 位置 控球后卫
达伦-科里森 身高 1.83m
达伦-科里森 体重 79kg
达伦-科里森 年龄 31
达伦-科里森 生涯 0年
达伦-科里森 毕业大学 UCLA
达伦-科里森 球员主页 http://nba.sports.163.com//player/1000000065/
本-摩尔 号码 26
本-摩尔 位置 小前锋
本-摩尔 身高 2.03m
本-摩尔 体重 99kg
本-摩尔 年龄 23
本-摩尔 生涯 0年
本-摩尔 毕业大学 SMU
本-摩尔 球员主页 http://nba.sports.163.com//player/1000000066/
泰瑞克-埃文斯 号码 12
泰瑞克-埃文斯 位置 得分后卫
泰瑞克-埃文斯 身高 1.98m
泰瑞克-埃文斯 体重 99kg
泰瑞克-埃文斯 年龄 29
泰瑞克-埃文斯 生涯 0年
泰瑞克-埃文斯 毕业大学 Memphis
泰瑞克-埃文斯 球员主页 http://nba.sports.163.com//player/1000000164/
达文-里德 号码 32
达文-里德 位置 得分后卫
达文-里德 身高 1.96m
达文-里德 体重 94kg
达文-里德 年龄 23
达文-里德 生涯 0年
达文-里德 毕业大学 Miami
达文-里德 球员主页 (FL)
凯尔-奥奎因 号码 10
凯尔-奥奎因 位置 中锋
凯尔-奥奎因 身高 2.08m
凯尔-奥奎因 体重 113kg
凯尔-奥奎因 年龄 28
凯尔-奥奎因 生涯 0年
凯尔-奥奎因 毕业大学 Norfolk
凯尔-奥奎因 球员主页 State
道格-麦克德莫特 号码 20
道格-麦克德莫特 位置 小前锋
道格-麦克德莫特 身高 2.03m
道格-麦克德莫特 体重 102kg
道格-麦克德莫特 年龄 26
道格-麦克德莫特 生涯 0年
道格-麦克德莫特 毕业大学 Creighton
道格-麦克德莫特 球员主页 http://nba.sports.163.com//player/1000000450/
CJ-威尔考克斯 号码 23
CJ-威尔考克斯 位置 得分后卫
CJ-威尔考克斯 身高 1.96m
CJ-威尔考克斯 体重 88kg
CJ-威尔考克斯 年龄 27
CJ-威尔考克斯 生涯 0年
CJ-威尔考克斯 毕业大学 Washington
CJ-威尔考克斯 球员主页 http://nba.sports.163.com//player/1000000586/
奥马里-约翰逊 号码 14
奥马里-约翰逊 位置 小前锋
奥马里-约翰逊 身高 2.06m
奥马里-约翰逊 体重 99kg
奥马里-约翰逊 年龄 29
奥马里-约翰逊 生涯 0年
奥马里-约翰逊 毕业大学 Oregon
奥马里-约翰逊 球员主页 State
阿利兹-约翰逊 号码 24
阿利兹-约翰逊 位置 大前锋
阿利兹-约翰逊 身高 2.06m
阿利兹-约翰逊 体重 96kg
阿利兹-约翰逊 年龄 22
阿利兹-约翰逊 生涯 0年
阿利兹-约翰逊 毕业大学 Missouri
阿利兹-约翰逊 球员主页 State
埃利加-斯图尔特 号码 9
埃利加-斯图尔特 位置 得分后卫
埃利加-斯图尔特 身高 1.96m
埃利加-斯图尔特 体重 87kg
埃利加-斯图尔特 年龄 23
埃利加-斯图尔特 生涯 0年
埃利加-斯图尔特 毕业大学 USC
埃利加-斯图尔特 球员主页 http://nba.sports.163.com//player/1000000645/
阿隆-霍勒迪 号码 3
阿隆-霍勒迪 位置 控球后卫
阿隆-霍勒迪 身高 1.85m
阿隆-霍勒迪 体重 83kg
阿隆-霍勒迪 年龄 22
阿隆-霍勒迪 生涯 0年
阿隆-霍勒迪 毕业大学 California-Los
阿隆-霍勒迪 球员主页 Angeles
科里-约瑟夫 号码 6
科里-约瑟夫 位置 控球后卫
科里-约瑟夫 身高 1.90m
科里-约瑟夫 体重 87kg
科里-约瑟夫 年龄 27
科里-约瑟夫 生涯 0年
科里-约瑟夫 毕业大学 Texas
科里-约瑟夫 球员主页 http://nba.sports.163.com//player/1000000768/
德米特里斯-戴森 号码 0
德米特里斯-戴森 位置 未知
德米特里斯-戴森 身高 1.96m
德米特里斯-戴森 体重 92kg
德米特里斯-戴森 生涯 0年
德米特里斯-戴森 球员主页 http://nba.sports.163.com//player/1000000823/
本-摩尔 号码 26
本-摩尔 位置 小前锋
本-摩尔 身高 2.03m
本-摩尔 体重 99kg
本-摩尔 年龄 23
本-摩尔 生涯 0年
本-摩尔 毕业大学 SMU
本-摩尔 球员主页 http://nba.sports.163.com//player/1000000066/
德马尔-德罗赞 号码 10
德马尔-德罗赞 位置 得分后卫
德马尔-德罗赞 身高 2.01m
德马尔-德罗赞 体重 99kg
德马尔-德罗赞 年龄 29
德马尔-德罗赞 生涯 0年
德马尔-德罗赞 毕业大学 Southern
德马尔-德罗赞 球员主页 California
雅各布-珀尔特尔 号码 25
雅各布-珀尔特尔 位置 中锋
雅各布-珀尔特尔 身高 2.13m
雅各布-珀尔特尔 体重 104kg
雅各布-珀尔特尔 年龄 23
雅各布-珀尔特尔 生涯 0年
雅各布-珀尔特尔 毕业大学 Utah
雅各布-珀尔特尔 球员主页 http://nba.sports.163.com//player/1000000122/
丹特-坎宁安 号码 33
丹特-坎宁安 位置 小前锋
丹特-坎宁安 身高 2.03m
丹特-坎宁安 体重 104kg
丹特-坎宁安 年龄 31
丹特-坎宁安 生涯 0年
丹特-坎宁安 毕业大学 Villanova
丹特-坎宁安 球员主页 http://nba.sports.163.com//player/1000000200/
马科-贝里内利 号码 18
马科-贝里内利 位置 得分后卫
马科-贝里内利 身高 1.96m
马科-贝里内利 体重 95kg
马科-贝里内利 年龄 32
马科-贝里内利 生涯 0年
马科-贝里内利 球员主页 http://nba.sports.163.com//player/1000000261/
昆西-庞德塞特 号码 3
昆西-庞德塞特 位置 小前锋
昆西-庞德塞特 身高 2.01m
昆西-庞德塞特 体重 104kg
昆西-庞德塞特 年龄 30
昆西-庞德塞特 生涯 0年
昆西-庞德塞特 毕业大学 Washington
昆西-庞德塞特 球员主页 http://nba.sports.163.com//player/1000000296/
奥卡罗-怀特 号码 17
奥卡罗-怀特 位置 小前锋
奥卡罗-怀特 身高 2.03m
奥卡罗-怀特 体重 92kg
奥卡罗-怀特 年龄 26
奥卡罗-怀特 生涯 0年
奥卡罗-怀特 毕业大学 Florida
奥卡罗-怀特 球员主页 State
拉马库斯-阿尔德里奇 号码 12
拉马库斯-阿尔德里奇 位置 大前锋
拉马库斯-阿尔德里奇 身高 2.11m
拉马库斯-阿尔德里奇 体重 117kg
拉马库斯-阿尔德里奇 年龄 33
拉马库斯-阿尔德里奇 生涯 0年
拉马库斯-阿尔德里奇 毕业大学 Texas
拉马库斯-阿尔德里奇 球员主页 http://nba.sports.163.com//player/1000000453/
保罗-加索尔 号码 16
保罗-加索尔 位置 中锋
保罗-加索尔 身高 2.13m
保罗-加索尔 体重 113kg
保罗-加索尔 年龄 38
保罗-加索尔 生涯 0年
保罗-加索尔 球员主页 http://nba.sports.163.com//player/1000000455/
鲁迪-盖伊 号码 22
鲁迪-盖伊 位置 小前锋
鲁迪-盖伊 身高 2.03m
鲁迪-盖伊 体重 104kg
鲁迪-盖伊 年龄 32
鲁迪-盖伊 生涯 0年
鲁迪-盖伊 毕业大学 Connecticut
鲁迪-盖伊 球员主页 http://nba.sports.163.com//player/1000000457/
德章泰-穆雷 号码 5
德章泰-穆雷 位置 控球后卫
德章泰-穆雷 身高 1.96m
德章泰-穆雷 体重 77kg
德章泰-穆雷 年龄 22
德章泰-穆雷 生涯 0年
德章泰-穆雷 毕业大学 Washington
德章泰-穆雷 球员主页 http://nba.sports.163.com//player/1000000458/
德里克-怀特 号码 4
德里克-怀特 位置 控球后卫
德里克-怀特 身高 1.93m
德里克-怀特 体重 86kg
德里克-怀特 年龄 24
德里克-怀特 生涯 0年
德里克-怀特 毕业大学 Colorado
德里克-怀特 球员主页 http://nba.sports.163.com//player/1000000459/
帕蒂-米尔斯 号码 8
帕蒂-米尔斯 位置 控球后卫
帕蒂-米尔斯 身高 1.83m
帕蒂-米尔斯 体重 81kg
帕蒂-米尔斯 年龄 30
帕蒂-米尔斯 生涯 0年
帕蒂-米尔斯 毕业大学 Saint
帕蒂-米尔斯 球员主页 Mary's
戴维斯-贝尔坦斯 号码 42
戴维斯-贝尔坦斯 位置 大前锋
戴维斯-贝尔坦斯 身高 2.08m
戴维斯-贝尔坦斯 体重 102kg
戴维斯-贝尔坦斯 年龄 26
戴维斯-贝尔坦斯 生涯 0年
戴维斯-贝尔坦斯 球员主页 http://nba.sports.163.com//player/1000000463/
布林-福布斯 号码 11
布林-福布斯 位置 控球后卫
布林-福布斯 身高 1.90m
布林-福布斯 体重 86kg
布林-福布斯 年龄 25
布林-福布斯 生涯 0年
布林-福布斯 毕业大学 Michigan
布林-福布斯 球员主页 State
杰朗-布洛瑟姆盖姆 号码 15
杰朗-布洛瑟姆盖姆 位置 小前锋
杰朗-布洛瑟姆盖姆 身高 2.01m
杰朗-布洛瑟姆盖姆 体重 99kg
杰朗-布洛瑟姆盖姆 年龄 25
杰朗-布洛瑟姆盖姆 生涯 0年
杰朗-布洛瑟姆盖姆 毕业大学 Clemson
杰朗-布洛瑟姆盖姆 球员主页 http://nba.sports.163.com//player/1000000654/
德鲁-尤班克斯 号码 14
德鲁-尤班克斯 位置 大前锋
德鲁-尤班克斯 身高 2.08m
德鲁-尤班克斯 体重 111kg
德鲁-尤班克斯 年龄 21
德鲁-尤班克斯 生涯 0年
德鲁-尤班克斯 毕业大学 Oregon
德鲁-尤班克斯 球员主页 State
奇梅齐耶-梅图 号码 7
奇梅齐耶-梅图 位置 大前锋
奇梅齐耶-梅图 身高 2.08m
奇梅齐耶-梅图 体重 102kg
奇梅齐耶-梅图 年龄 21
奇梅齐耶-梅图 生涯 0年
奇梅齐耶-梅图 毕业大学 Southern
奇梅齐耶-梅图 球员主页 California
尼克-约翰逊 号码 24
尼克-约翰逊 位置 得分后卫
尼克-约翰逊 身高 1.90m
尼克-约翰逊 体重 90kg
尼克-约翰逊 年龄 25
尼克-约翰逊 生涯 0年
尼克-约翰逊 毕业大学 Arizona
尼克-约翰逊 球员主页 http://nba.sports.163.com//player/1000000713/
朗尼-沃克 号码 1
朗尼-沃克 位置 得分后卫
朗尼-沃克 身高 1.96m
朗尼-沃克 体重 92kg
朗尼-沃克 年龄 19
朗尼-沃克 生涯 0年
朗尼-沃克 毕业大学 Miami
朗尼-沃克 球员主页 (FL)
乔什-休斯蒂斯 号码 0
乔什-休斯蒂斯 位置 小前锋
乔什-休斯蒂斯 身高 2.01m
乔什-休斯蒂斯 体重 104kg
乔什-休斯蒂斯 年龄 26
乔什-休斯蒂斯 生涯 0年
乔什-休斯蒂斯 毕业大学 Stanford
乔什-休斯蒂斯 球员主页 http://nba.sports.163.com//player/1000000792/
俾斯麦-比永博 号码 8
俾斯麦-比永博 位置 中锋
俾斯麦-比永博 身高 2.06m
俾斯麦-比永博 体重 115kg
俾斯麦-比永博 年龄 26
俾斯麦-比永博 生涯 0年
俾斯麦-比永博 球员主页 http://nba.sports.163.com//player/1000000080/
马利克-蒙克 号码 1
马利克-蒙克 位置 控球后卫
马利克-蒙克 身高 1.90m
马利克-蒙克 体重 90kg
马利克-蒙克 年龄 20
马利克-蒙克 生涯 0年
马利克-蒙克 毕业大学 Kentucky
马利克-蒙克 球员主页 http://nba.sports.163.com//player/1000000411/
德维恩-培根 号码 7
德维恩-培根 位置 得分后卫
德维恩-培根 身高 2.01m
德维恩-培根 体重 100kg
德维恩-培根 年龄 23
德维恩-培根 生涯 0年
德维恩-培根 毕业大学 Florida
德维恩-培根 球员主页 State
杰里米-兰姆 号码 3
杰里米-兰姆 位置 得分后卫
杰里米-兰姆 身高 1.96m
杰里米-兰姆 体重 83kg
杰里米-兰姆 年龄 26
杰里米-兰姆 生涯 0年
杰里米-兰姆 毕业大学 Connecticut
杰里米-兰姆 球员主页 http://nba.sports.163.com//player/1000000416/
肯巴-沃克 号码 15
肯巴-沃克 位置 控球后卫
肯巴-沃克 身高 1.85m
肯巴-沃克 体重 83kg
肯巴-沃克 年龄 28
肯巴-沃克 生涯 0年
肯巴-沃克 毕业大学 Connecticut
肯巴-沃克 球员主页 http://nba.sports.163.com//player/1000000417/
尼古拉斯-巴图姆 号码 5
尼古拉斯-巴图姆 位置 得分后卫
尼古拉斯-巴图姆 身高 2.03m
尼古拉斯-巴图姆 体重 90kg
尼古拉斯-巴图姆 年龄 29
尼古拉斯-巴图姆 生涯 0年
尼古拉斯-巴图姆 球员主页 http://nba.sports.163.com//player/1000000418/
弗兰克-卡明斯基 号码 44
弗兰克-卡明斯基 位置 大前锋
弗兰克-卡明斯基 身高 2.13m
弗兰克-卡明斯基 体重 109kg
弗兰克-卡明斯基 年龄 25
弗兰克-卡明斯基 生涯 0年
弗兰克-卡明斯基 毕业大学 Wisconsin
弗兰克-卡明斯基 球员主页 http://nba.sports.163.com//player/1000000420/
马文-威廉姆斯 号码 2
马文-威廉姆斯 位置 大前锋
马文-威廉姆斯 身高 2.06m
马文-威廉姆斯 体重 107kg
马文-威廉姆斯 年龄 32
马文-威廉姆斯 生涯 0年
马文-威廉姆斯 毕业大学 North
马文-威廉姆斯 球员主页 Carolina
科迪-泽勒 号码 40
科迪-泽勒 位置 中锋
科迪-泽勒 身高 2.13m
科迪-泽勒 体重 108kg
科迪-泽勒 年龄 26
科迪-泽勒 生涯 0年
科迪-泽勒 毕业大学 Indiana
科迪-泽勒 球员主页 http://nba.sports.163.com//player/1000000422/
迈克尔-基德-吉尔克里斯特 号码 14
迈克尔-基德-吉尔克里斯特 位置 小前锋
迈克尔-基德-吉尔克里斯特 身高 2.01m
迈克尔-基德-吉尔克里斯特 体重 105kg
迈克尔-基德-吉尔克里斯特 年龄 25
迈克尔-基德-吉尔克里斯特 生涯 0年
迈克尔-基德-吉尔克里斯特 毕业大学 Kentucky
迈克尔-基德-吉尔克里斯特 球员主页 http://nba.sports.163.com//player/1000000424/
威利-埃尔南戈麦斯 号码 41
威利-埃尔南戈麦斯 位置 中锋
威利-埃尔南戈麦斯 身高 2.11m
威利-埃尔南戈麦斯 体重 108kg
威利-埃尔南戈麦斯 年龄 24
威利-埃尔南戈麦斯 生涯 0年
威利-埃尔南戈麦斯 球员主页 http://nba.sports.163.com//player/1000000435/
托尼-帕克 号码 9
托尼-帕克 位置 控球后卫
托尼-帕克 身高 1.88m
托尼-帕克 体重 83kg
托尼-帕克 年龄 36
托尼-帕克 生涯 0年
托尼-帕克 球员主页 http://nba.sports.163.com//player/1000000461/
德文特-格雷厄姆 号码 4
德文特-格雷厄姆 位置 控球后卫
德文特-格雷厄姆 身高 1.88m
德文特-格雷厄姆 体重 83kg
德文特-格雷厄姆 年龄 23
德文特-格雷厄姆 生涯 0年
德文特-格雷厄姆 毕业大学 Kansas
德文特-格雷厄姆 球员主页 http://nba.sports.163.com//player/1000000672/
乔-切利 号码 31
乔-切利 位置 控球后卫
乔-切利 身高 1.90m
乔-切利 体重 86kg
乔-切利 年龄 23
乔-切利 生涯 0年
乔-切利 毕业大学 Charleston
乔-切利 球员主页 (SC)
阿诺尔达斯-库尔博卡 号码 0
阿诺尔达斯-库尔博卡 位置 小前锋
阿诺尔达斯-库尔博卡 身高 2.08m
阿诺尔达斯-库尔博卡 体重 96kg
阿诺尔达斯-库尔博卡 年龄 20
阿诺尔达斯-库尔博卡 生涯 0年
阿诺尔达斯-库尔博卡 球员主页 http://nba.sports.163.com//player/1000000674/
JP-马库拉 号码 55
JP-马库拉 位置 得分后卫
JP-马库拉 身高 1.96m
JP-马库拉 体重 92kg
JP-马库拉 年龄 23
JP-马库拉 生涯 0年
JP-马库拉 毕业大学 Xavier
JP-马库拉 球员主页 (Ohio)
迈尔斯-布里奇斯 号码 0
迈尔斯-布里奇斯 位置 小前锋
迈尔斯-布里奇斯 身高 2.01m
迈尔斯-布里奇斯 体重 102kg
迈尔斯-布里奇斯 年龄 20
迈尔斯-布里奇斯 生涯 0年
迈尔斯-布里奇斯 毕业大学 Michigan
迈尔斯-布里奇斯 球员主页 State
杰伦-巴福德 号码 10
杰伦-巴福德 位置 控球后卫
杰伦-巴福德 身高 1.88m
杰伦-巴福德 体重 93kg
杰伦-巴福德 年龄 22
杰伦-巴福德 生涯 0年
杰伦-巴福德 毕业大学 Arkansas
杰伦-巴福德 球员主页 http://nba.sports.163.com//player/1000000772/
以赛亚-威尔金斯 号码 21
以赛亚-威尔金斯 位置 小前锋
以赛亚-威尔金斯 身高 2.03m
以赛亚-威尔金斯 体重 92kg
以赛亚-威尔金斯 年龄 23
以赛亚-威尔金斯 生涯 0年
以赛亚-威尔金斯 毕业大学 Virginia
以赛亚-威尔金斯 球员主页 http://nba.sports.163.com//player/1000000773/
扎克-史密斯 号码 11
扎克-史密斯 位置 小前锋
扎克-史密斯 身高 2.03m
扎克-史密斯 体重 99kg
扎克-史密斯 年龄 22
扎克-史密斯 生涯 0年
扎克-史密斯 毕业大学 Texas
扎克-史密斯 球员主页 Tech
凯-费尔德 号码 20
凯-费尔德 位置 控球后卫
凯-费尔德 身高 1.75m
凯-费尔德 体重 79kg
凯-费尔德 年龄 23
凯-费尔德 生涯 1年
凯-费尔德 毕业大学 Oakland
凯-费尔德 球员主页 http://nba.sports.163.com//player/1000000011/
克里斯-布歇 号码 25
克里斯-布歇 位置 大前锋
克里斯-布歇 身高 2.08m
克里斯-布歇 体重 90kg
克里斯-布歇 年龄 25
克里斯-布歇 生涯 0年
克里斯-布歇 毕业大学 Oregon
克里斯-布歇 球员主页 http://nba.sports.163.com//player/1000000048/
赛尔吉-伊巴卡 号码 9
赛尔吉-伊巴卡 位置 中锋
赛尔吉-伊巴卡 身高 2.08m
赛尔吉-伊巴卡 体重 106kg
赛尔吉-伊巴卡 年龄 29
赛尔吉-伊巴卡 生涯 0年
赛尔吉-伊巴卡 球员主页 http://nba.sports.163.com//player/1000000107/
德朗-赖特 号码 55
德朗-赖特 位置 控球后卫
德朗-赖特 身高 1.96m
德朗-赖特 体重 83kg
德朗-赖特 年龄 26
德朗-赖特 生涯 0年
德朗-赖特 毕业大学 Utah
德朗-赖特 球员主页 http://nba.sports.163.com//player/1000000108/
帕斯卡尔-西亚卡姆 号码 43
帕斯卡尔-西亚卡姆 位置 大前锋
帕斯卡尔-西亚卡姆 身高 2.06m
帕斯卡尔-西亚卡姆 体重 104kg
帕斯卡尔-西亚卡姆 年龄 24
帕斯卡尔-西亚卡姆 生涯 0年
帕斯卡尔-西亚卡姆 毕业大学 New
帕斯卡尔-西亚卡姆 球员主页 Mexico
弗雷德-范弗利特 号码 23
弗雷德-范弗利特 位置 控球后卫
弗雷德-范弗利特 身高 1.83m
弗雷德-范弗利特 体重 88kg
弗雷德-范弗利特 年龄 24
弗雷德-范弗利特 生涯 0年
弗雷德-范弗利特 毕业大学 Wichita
弗雷德-范弗利特 球员主页 State
CJ-迈尔斯 号码 0
CJ-迈尔斯 位置 小前锋
CJ-迈尔斯 身高 1.98m
CJ-迈尔斯 体重 99kg
CJ-迈尔斯 年龄 31
CJ-迈尔斯 生涯 0年
CJ-迈尔斯 球员主页 http://nba.sports.163.com//player/1000000114/
凯尔-洛里 号码 7
凯尔-洛里 位置 控球后卫
凯尔-洛里 身高 1.85m
凯尔-洛里 体重 88kg
凯尔-洛里 年龄 32
凯尔-洛里 生涯 0年
凯尔-洛里 毕业大学 Villanova
凯尔-洛里 球员主页 http://nba.sports.163.com//player/1000000117/
OG-阿奴诺比 号码 3
OG-阿奴诺比 位置 小前锋
OG-阿奴诺比 身高 2.03m
OG-阿奴诺比 体重 105kg
OG-阿奴诺比 年龄 21
OG-阿奴诺比 生涯 0年
OG-阿奴诺比 毕业大学 Indiana
OG-阿奴诺比 球员主页 http://nba.sports.163.com//player/1000000118/
洛伦佐-布朗 号码 4
洛伦佐-布朗 位置 控球后卫
洛伦佐-布朗 身高 1.96m
洛伦佐-布朗 体重 85kg
洛伦佐-布朗 年龄 28
洛伦佐-布朗 生涯 0年
洛伦佐-布朗 毕业大学 North
洛伦佐-布朗 球员主页 Carolina
约纳斯-瓦兰丘纳斯 号码 17
约纳斯-瓦兰丘纳斯 位置 中锋
约纳斯-瓦兰丘纳斯 身高 2.13m
约纳斯-瓦兰丘纳斯 体重 120kg
约纳斯-瓦兰丘纳斯 年龄 26
约纳斯-瓦兰丘纳斯 生涯 0年
约纳斯-瓦兰丘纳斯 球员主页 http://nba.sports.163.com//player/1000000120/
诺曼-鲍威尔 号码 24
诺曼-鲍威尔 位置 小前锋
诺曼-鲍威尔 身高 1.93m
诺曼-鲍威尔 体重 97kg
诺曼-鲍威尔 年龄 25
诺曼-鲍威尔 生涯 0年
诺曼-鲍威尔 毕业大学 UCLA
诺曼-鲍威尔 球员主页 http://nba.sports.163.com//player/1000000123/
格雷格-门罗 号码 15
格雷格-门罗 位置 中锋
格雷格-门罗 身高 2.11m
格雷格-门罗 体重 120kg
格雷格-门罗 年龄 28
格雷格-门罗 生涯 0年
格雷格-门罗 毕业大学 Georgetown
格雷格-门罗 球员主页 http://nba.sports.163.com//player/1000000173/
马拉奇-理查德森 号码 22
马拉奇-理查德森 位置 得分后卫
马拉奇-理查德森 身高 1.98m
马拉奇-理查德森 体重 92kg
马拉奇-理查德森 年龄 22
马拉奇-理查德森 生涯 0年
马拉奇-理查德森 毕业大学 Syracuse
马拉奇-理查德森 球员主页 http://nba.sports.163.com//player/1000000307/
丹尼-格林 号码 14
丹尼-格林 位置 得分后卫
丹尼-格林 身高 1.98m
丹尼-格林 体重 97kg
丹尼-格林 年龄 31
丹尼-格林 生涯 0年
丹尼-格林 毕业大学 North
丹尼-格林 球员主页 Carolina
科怀-莱纳德 号码 2
科怀-莱纳德 位置 小前锋
科怀-莱纳德 身高 2.01m
科怀-莱纳德 体重 104kg
科怀-莱纳德 年龄 27
科怀-莱纳德 生涯 0年
科怀-莱纳德 毕业大学 San
科怀-莱纳德 球员主页 Diego
埃里克-莫兰 号码 1
埃里克-莫兰 位置 中锋
埃里克-莫兰 身高 2.08m
埃里克-莫兰 体重 107kg
埃里克-莫兰 年龄 26
埃里克-莫兰 生涯 0年
埃里克-莫兰 毕业大学 Oregon
埃里克-莫兰 球员主页 State
Davion 号码 5
Davion 位置 Berry
Davion 身高 得分后卫
Davion 体重 1.93m
Davion 年龄 83kg
Davion 毕业大学 0年
Davion 球员主页 Weber
约旦-劳埃德 号码 8
约旦-劳埃德 位置 控球后卫
约旦-劳埃德 身高 1.93m
约旦-劳埃德 体重 95kg
约旦-劳埃德 年龄 25
约旦-劳埃德 生涯 0年
约旦-劳埃德 毕业大学 Indianapolis
约旦-劳埃德 球员主页 http://nba.sports.163.com//player/1000000715/
邓-阿德尔 号码 12
邓-阿德尔 位置 小前锋
邓-阿德尔 身高 2.01m
邓-阿德尔 体重 90kg
邓-阿德尔 年龄 21
邓-阿德尔 生涯 0年
邓-阿德尔 毕业大学 Louisville
邓-阿德尔 球员主页 http://nba.sports.163.com//player/1000000781/
Isaiah 号码 13
Isaiah 位置 Briscoe
Isaiah 身高 控球后卫
Isaiah 体重 1.90m
Isaiah 年龄 90kg
Isaiah 生涯 22
Isaiah 毕业大学 0年
Isaiah 球员主页 Kentucky
韦斯利-艾旺杜 号码 25
韦斯利-艾旺杜 位置 小前锋
韦斯利-艾旺杜 身高 2.01m
韦斯利-艾旺杜 体重 88kg
韦斯利-艾旺杜 年龄 23
韦斯利-艾旺杜 生涯 0年
韦斯利-艾旺杜 毕业大学 Kansas
韦斯利-艾旺杜 球员主页 State
阿龙-戈登 号码 0
阿龙-戈登 位置 大前锋
阿龙-戈登 身高 2.06m
阿龙-戈登 体重 99kg
阿龙-戈登 年龄 23
阿龙-戈登 生涯 0年
阿龙-戈登 毕业大学 Arizona
阿龙-戈登 球员主页 http://nba.sports.163.com//player/1000000073/
乔纳森-西蒙斯 号码 17
乔纳森-西蒙斯 位置 得分后卫
乔纳森-西蒙斯 身高 1.98m
乔纳森-西蒙斯 体重 88kg
乔纳森-西蒙斯 年龄 29
乔纳森-西蒙斯 生涯 0年
乔纳森-西蒙斯 毕业大学 Houston
乔纳森-西蒙斯 球员主页 http://nba.sports.163.com//player/1000000075/
尼古拉-武切维奇 号码 9
尼古拉-武切维奇 位置 中锋
尼古拉-武切维奇 身高 2.13m
尼古拉-武切维奇 体重 117kg
尼古拉-武切维奇 年龄 28
尼古拉-武切维奇 生涯 0年
尼古拉-武切维奇 毕业大学 Southern
尼古拉-武切维奇 球员主页 California
乔纳森-艾萨克 号码 1
乔纳森-艾萨克 位置 小前锋
乔纳森-艾萨克 身高 2.08m
乔纳森-艾萨克 体重 95kg
乔纳森-艾萨克 年龄 21
乔纳森-艾萨克 生涯 0年
乔纳森-艾萨克 毕业大学 Florida
乔纳森-艾萨克 球员主页 State
DJ-奥古斯丁 号码 14
DJ-奥古斯丁 位置 控球后卫
DJ-奥古斯丁 身高 1.83m
DJ-奥古斯丁 体重 83kg
DJ-奥古斯丁 年龄 31
DJ-奥古斯丁 生涯 0年
DJ-奥古斯丁 毕业大学 Texas
DJ-奥古斯丁 球员主页 http://nba.sports.163.com//player/1000000081/
埃文-富尼耶 号码 10
埃文-富尼耶 位置 得分后卫
埃文-富尼耶 身高 2.01m
埃文-富尼耶 体重 92kg
埃文-富尼耶 年龄 26
埃文-富尼耶 生涯 0年
埃文-富尼耶 球员主页 http://nba.sports.163.com//player/1000000082/
特伦斯-罗斯 号码 31
特伦斯-罗斯 位置 得分后卫
特伦斯-罗斯 身高 2.01m
特伦斯-罗斯 体重 93kg
特伦斯-罗斯 年龄 27
特伦斯-罗斯 生涯 0年
特伦斯-罗斯 毕业大学 Washington
特伦斯-罗斯 球员主页 http://nba.sports.163.com//player/1000000083/
特洛伊 号码 3
特洛伊 位置 卡帕因
特洛伊 身高 控球后卫
特洛伊 体重 1.93m
特洛伊 年龄 95kg
特洛伊 生涯 22
特洛伊 毕业大学 0年
特洛伊 球员主页 Cincinnati
贾雷尔-马丁 号码 2
贾雷尔-马丁 位置 大前锋
贾雷尔-马丁 身高 2.08m
贾雷尔-马丁 体重 108kg
贾雷尔-马丁 年龄 24
贾雷尔-马丁 生涯 0年
贾雷尔-马丁 毕业大学 Louisiana
贾雷尔-马丁 球员主页 State
杰里安-格兰特 号码 22
杰里安-格兰特 位置 得分后卫
杰里安-格兰特 身高 1.93m
杰里安-格兰特 体重 92kg
杰里安-格兰特 年龄 26
杰里安-格兰特 生涯 0年
杰里安-格兰特 毕业大学 Notre
杰里安-格兰特 球员主页 Dame
季莫费-莫兹戈夫 号码 21
季莫费-莫兹戈夫 位置 中锋
季莫费-莫兹戈夫 身高 2.16m
季莫费-莫兹戈夫 体重 124kg
季莫费-莫兹戈夫 年龄 32
季莫费-莫兹戈夫 生涯 0年
季莫费-莫兹戈夫 球员主页 http://nba.sports.163.com//player/1000000321/
阿迈尔-杰弗森 号码 11
阿迈尔-杰弗森 位置 大前锋
阿迈尔-杰弗森 身高 2.06m
阿迈尔-杰弗森 体重 100kg
阿迈尔-杰弗森 年龄 25
阿迈尔-杰弗森 生涯 0年
阿迈尔-杰弗森 毕业大学 Duke
阿迈尔-杰弗森 球员主页 http://nba.sports.163.com//player/1000000524/
肯-伯奇 号码 24
肯-伯奇 位置 中锋
肯-伯奇 身高 2.06m
肯-伯奇 体重 105kg
肯-伯奇 年龄 26
肯-伯奇 生涯 0年
肯-伯奇 毕业大学 Nevada-Las
肯-伯奇 球员主页 Vegas
梅尔文-弗雷泽 号码 35
梅尔文-弗雷泽 位置 小前锋
梅尔文-弗雷泽 身高 1.98m
梅尔文-弗雷泽 体重 90kg
